monthly_income,age,gender,house_rent,existing_emi,cibil_score,loan_amount,tenure_months,foir,defaulted
29997.01,22,Female,7717.58,5914.99,850,1895878.76,48,2.088,1
50488.06,48,Male,14922.11,14092.85,781,2179104.53,60,1.5131,1
61293.94,30,Male,16626.67,2835.13,850,1892164.29,60,0.9887,1
41304.44,42,Female,11064.77,1051.15,694,1651540.24,60,1.1627,1
53382.16,37,Male,7327.26,3508.95,635,1938160.19,48,1.1414,1
30291.84,46,Male,5650.4,7910.12,817,1872393.95,60,1.7916,1
44209.47,23,Female,4895.23,9155.26,731,1241799.26,60,0.9285,1
66510.03,27,Male,18614.11,12584.24,661,906043.37,48,0.8212,1
53023.29,28,Male,17929.64,4629.89,841,778673.72,48,0.805,0
36560.89,40,Female,6070.12,4251.4,680,1730453.1,60,1.3114,1
54836.33,32,Male,6685.87,18537.96,647,2402329.9,60,1.4125,1
70073.85,55,Female,15338.64,5901.54,759,1494531.33,36,1.0014,1
25000.0,37,Male,7854.36,7889.4,635,2290063.61,24,4.8991,1
87512.51,48,Other,20827.41,17781.32,786,134150.49,48,0.4808,0
41434.64,61,Male,4628.01,1788.06,645,2006729.55,24,2.4121,1
60642.12,30,Female,20834.7,9918.58,736,2148646.38,48,1.4229,1
89198.85,42,Female,27398.54,29613.31,740,1614385.21,84,0.949,0
25000.0,58,Female,3322.46,3662.45,737,2341746.4,36,3.346,1
34381.69,53,Male,11361.41,10389.64,636,1515791.18,24,2.6874,1
42434.87,42,Female,9024.71,3808.53,707,677288.57,36,0.825,0
33127.64,57,Male,6392.79,6619.66,809,617721.35,12,2.0408,1
116712.43,33,Female,25123.91,34470.81,706,1434007.04,24,1.0833,0
31939.99,47,Female,9858.05,10292.37,645,2275561.43,24,3.9515,1
37131.71,35,Female,9835.07,6313.81,691,273683.07,84,0.5611,0
54295.39,42,Other,6233.77,12156.24,638,1550537.23,24,1.6697,1
26874.29,50,Male,9121.16,28.03,578,1947528.34,12,6.7453,1
40221.61,60,Female,5508.19,3564.77,708,376964.97,12,1.0539,1
57453.24,57,Female,16454.15,5604.52,726,380247.26,36,0.6006,0
41505.03,54,Male,10751.22,1358.15,765,978707.19,12,2.3758,1
46784.47,54,Female,6871.8,4579.88,750,757314.82,48,0.6631,0
37621.61,55,Male,5367.97,4228.39,759,575953.98,60,0.5879,0
25000.0,39,Male,7939.55,8476.7,717,576866.02,24,1.7321,1
57572.29,28,Male,11797.93,13472.54,850,413605.68,36,0.6741,0
117885.2,59,Male,31079.74,17576.89,665,1566049.63,36,0.8477,0
49473.91,53,Male,11181.98,17109.02,699,1751501.45,36,1.7309,1
54865.06,48,Male,15463.08,2942.49,827,1787046.94,36,1.4018,1
69311.17,57,Male,15235.33,11548.48,694,1377649.54,24,1.3128,1
25986.56,45,Male,4465.66,5885.22,712,2386975.05,36,3.4055,1
114835.66,56,Female,21915.91,2233.92,746,2213278.67,24,1.1086,0
54239.48,37,Male,17072.93,13611.38,795,2398314.74,36,2.0133,1
110849.47,44,Female,24055.3,3874.59,729,1033109.15,36,0.5571,0
33978.51,41,Male,5211.02,1668.3,662,2206679.58,60,1.6145,1
121665.53,22,Male,40593.87,6800.05,693,1930899.28,48,0.7997,0
72227.62,51,Female,21606.9,23482.02,755,915934.97,12,1.745,1
64635.56,53,Female,7363.06,15456.46,700,355823.82,12,0.8396,0
55105.91,50,Male,19272.51,12641.27,689,1738291.0,12,3.3671,1
43292.54,32,Male,11850.54,8417.05,659,427485.58,48,0.7234,1
89345.47,32,Male,12514.32,9156.31,797,805061.94,24,0.6625,0
52584.67,44,Male,8376.31,11427.25,712,1300874.98,12,2.563,1
25000.0,44,Female,6827.78,3588.81,712,1731718.08,12,6.5387,1
28040.54,31,Male,8270.29,1427.14,764,2322946.38,12,7.6676,1
44670.88,33,Female,7136.57,10781.72,631,1523776.11,24,1.991,1
57239.5,47,Male,9401.14,2596.03,722,1711391.44,48,0.9823,1
47653.23,28,Female,8424.15,3180.09,817,844033.24,48,0.7013,0
90173.01,30,Male,22498.58,25807.04,715,1749502.28,84,0.8679,1
25000.0,28,Female,3573.85,5776.02,734,1150696.29,84,1.1621,1
52669.61,40,Female,6639.57,11631.92,732,2156634.84,24,2.2553,1
25000.0,28,Other,6742.9,3659.27,788,1041881.23,60,1.3222,1
71672.05,29,Female,21127.09,9940.78,733,1223852.85,36,0.9925,1
46759.4,27,Female,10531.73,11296.69,850,1138210.62,24,1.6013,1
60464.09,34,Male,11546.11,15660.32,735,2046694.8,36,1.5582,1
31826.63,48,Male,6620.28,5683.43,691,2388878.07,48,2.3265,1
92942.14,22,Female,18319.08,31530.09,818,885463.12,36,0.8482,0
82525.48,28,Male,28058.35,27604.35,706,1240066.96,84,0.9318,1
65628.95,33,Male,19165.13,9473.56,681,1794223.04,12,2.8526,1
45946.89,41,Female,6984.93,13196.76,642,2248915.89,36,2.0417,1
65508.07,48,Female,12842.68,12455.95,751,1284881.67,84,0.722,0
34425.53,55,Female,8124.53,6166.11,690,361344.42,36,0.7588,1
75190.32,43,Male,19041.68,1446.47,669,984811.32,48,0.611,0
111830.59,35,Female,24272.38,22465.78,683,1420868.53,60,0.6942,0
83726.04,22,Female,25329.78,26390.64,696,1102059.05,36,1.0487,1
34036.84,32,Male,9935.41,9293.65,774,547733.74,48,0.9809,1
58730.16,56,Male,13290.02,16163.19,751,188774.79,12,0.7856,0
25679.01,23,Female,8053.13,1437.39,710,1749780.8,36,2.6004,1
65263.95,25,Male,18781.16,8187.84,756,2482569.26,36,1.6586,1
61408.39,23,Female,18093.7,5012.26,713,2306095.92,12,3.6953,1
25000.0,39,Female,8477.5,2764.26,733,1739850.19,84,1.6413,1
27422.2,22,Male,4569.0,5562.28,676,2119671.54,84,1.693,1
42549.81,57,Male,7102.07,5432.52,677,713746.28,84,0.5818,0
42174.46,37,Female,13590.22,8276.49,729,1593842.65,24,2.2799,1
26776.01,34,Male,7846.89,4109.46,729,245450.12,60,0.6458,0
59545.1,48,Male,19747.32,5973.29,785,1797241.43,12,3.0996,1
55588.79,47,Female,6436.21,1856.18,752,2427693.61,84,0.897,1
44483.14,30,Male,11429.46,13885.12,688,2165913.54,12,4.8724,1
33594.05,23,Female,4574.07,133.73,636,1382658.1,12,3.7777,1
82814.1,56,Other,18713.86,47.9,777,1992976.53,24,1.3482,1
112162.45,58,Male,15583.48,32457.48,741,2365357.14,12,2.2922,1
38492.52,45,Female,5081.77,13429.42,782,618442.19,24,1.2297,1
36095.25,42,Female,3719.33,9185.74,749,2003820.43,60,1.5646,1
62667.85,59,Female,16140.71,335.01,837,747632.7,24,0.8189,0
40985.98,50,Female,7777.32,3251.89,705,2204673.81,60,1.4386,1
45720.47,41,Female,5774.36,15551.27,722,336050.81,60,0.6262,0
70956.8,50,Female,12822.56,20081.59,771,527724.21,60,0.6254,0
25000.0,48,Male,3555.9,4959.5,776,1829479.51,48,2.232,1
94764.6,51,Female,31786.29,7856.1,741,519466.01,60,0.5375,0
50834.99,46,Male,9150.36,255.68,616,479330.32,24,0.6245,0
39904.86,42,Male,7322.08,291.37,605,1433120.51,48,1.119,1
46881.71,41,Male,14531.67,10041.75,694,2103969.37,12,4.4906,1
48108.53,21,Male,12601.5,367.6,721,744321.82,12,1.637,1
25000.0,57,Female,6938.57,8694.26,598,2118731.64,36,3.3999,1
103514.72,33,Female,26810.36,6644.02,718,2039088.15,60,0.7515,0
50044.25,41,Male,16842.34,12448.38,762,1489852.96,36,1.56,1
61175.44,29,Male,9283.39,3320.05,716,1651750.61,60,0.7931,0
78887.25,37,Male,27394.37,14912.27,739,197058.85,60,0.5906,0
29419.67,41,Male,9053.58,830.05,758,981125.34,84,0.907,1
62114.58,51,Other,15357.4,16669.84,615,732147.83,24,1.065,1
42880.8,59,Male,11388.84,8778.66,762,460009.27,24,0.9703,1
74860.78,42,Male,19628.98,2257.68,672,1035182.39,12,1.5145,1
25000.0,32,Female,2864.98,7425.13,704,951770.07,48,1.3956,1
46651.15,26,Female,7207.8,8931.67,677,1849340.03,12,3.8496,1
36264.32,36,Male,12343.2,11697.32,789,1535431.22,60,1.5835,1
60847.83,46,Female,14213.51,19521.09,643,2291440.17,84,1.1992,1
62008.21,25,Female,12066.08,19977.66,809,448978.2,48,0.7039,0
34412.91,29,Female,9997.28,936.89,850,243396.65,36,0.5493,0
34334.74,60,Male,7935.78,1453.57,619,1383058.69,60,1.1493,1
46382.03,34,Female,4790.83,16034.13,681,102465.13,24,0.552,0
31309.56,50,Male,8893.78,5343.3,759,1990525.46,12,6.0736,1
74681.81,46,Female,21139.01,6226.59,655,1314334.93,12,1.9219,1
40757.55,49,Female,5758.52,10979.37,702,1271357.38,36,1.4319,1
25000.0,39,Female,8479.13,2312.5,731,969990.35,12,3.8608,1
40643.29,28,Female,6339.42,10344.75,673,999937.21,12,2.5849,1
29165.1,43,Male,6254.09,8546.83,725,1134720.83,48,1.5131,1
25000.0,55,Female,3217.1,6862.3,781,138477.63,60,0.5236,0
26404.42,51,Female,6622.77,2532.63,714,300509.89,48,0.6409,0
51777.15,55,Male,10037.66,7278.13,652,1312115.25,48,0.9894,1
95255.73,52,Male,17936.02,13777.58,795,460293.44,12,0.76,0
57330.74,25,Female,17585.87,9857.76,810,1969030.26,60,1.2254,1
36197.61,36,Female,3706.29,2120.47,743,758764.42,12,2.0136,1
61571.36,37,Other,18439.8,9750.72,656,334959.13,84,0.551,0
38966.39,52,Male,9463.46,6966.18,662,664503.82,84,0.7136,0
34637.76,58,Female,12002.84,6446.02,566,957035.75,12,2.9746,1
27524.14,52,Male,6808.39,7898.47,681,184759.86,48,0.7078,1
25000.0,40,Female,2846.12,4526.68,789,440021.26,84,0.5963,0
40337.55,22,Female,4544.48,3258.24,675,877232.21,24,1.207,1
53051.94,40,Male,17018.44,12313.09,657,845153.14,84,0.8257,0
46708.81,38,Male,14493.91,13034.56,786,2020928.07,24,2.6059,1
39815.7,21,Female,7424.53,4450.6,794,2123813.14,48,1.6769,1
30550.21,49,Male,7775.28,6899.98,685,564204.64,48,0.9577,1
66444.55,49,Female,14777.13,3417.13,753,397455.72,12,0.8025,0
25372.83,39,Female,8672.2,3036.47,663,1621989.96,60,1.8514,1
72259.13,60,Female,24386.75,22994.91,697,2031096.53,84,1.137,1
29699.68,26,Female,10274.89,9472.95,601,2412935.43,12,7.8454,1
33650.47,59,Male,10654.15,6775.98,743,116311.08,12,0.8235,0
25000.0,28,Male,8184.7,6145.58,713,1092827.47,36,2.0043,1
38150.68,44,Female,5887.4,11403.44,676,1861570.8,12,4.7658,1
79830.13,40,Other,24567.86,26782.5,714,2088542.32,60,1.2121,1
63437.73,34,Male,17585.84,10877.05,706,249486.28,12,0.7963,1
79954.34,25,Male,27240.18,15715.15,666,1733474.85,48,1.0976,1
63644.7,61,Male,15453.92,9258.68,745,793452.92,60,0.6594,0
28230.69,60,Female,3424.15,711.23,700,279032.7,84,0.3157,0
41548.03,54,Male,10359.99,6148.33,711,1273846.2,48,1.1897,1
33186.57,36,Male,9014.97,9183.37,625,479568.02,36,1.0215,1
95347.89,27,Male,14786.57,26860.45,711,1868818.04,36,1.0785,1
26946.42,36,Male,5349.63,8416.23,708,1879028.32,60,2.027,1
76638.04,27,Female,19130.84,1380.51,666,2120962.64,84,0.7415,0
76609.54,47,Male,14825.97,14134.78,754,1006164.84,24,0.9902,0
122370.68,34,Female,23707.72,4600.96,582,131943.51,24,0.2816,0
39940.92,34,Female,5322.99,2806.24,688,723366.25,60,0.5973,0
69993.74,53,Female,23460.97,22053.33,740,1222748.08,60,1.0301,1
153403.34,53,Male,44122.42,26673.3,850,1765627.07,48,0.759,0
35996.58,40,Female,3610.85,9556.76,631,1016897.41,36,1.2907,1
25000.0,56,Male,7285.08,563.36,725,1386516.15,60,1.5198,1
25000.0,27,Female,7123.72,3647.23,755,1358232.61,12,5.2326,1
70007.38,52,Other,7171.05,16520.63,724,495957.64,48,0.5215,0
25000.0,23,Female,4810.03,1167.31,639,1595318.8,36,2.3282,1
40694.18,59,Male,10242.19,4640.61,688,1154204.15,48,1.0988,1
61001.67,49,Male,13004.8,1378.13,561,2039004.88,36,1.3301,1
53776.28,44,Female,15836.93,12259.32,720,1757466.9,12,3.4109,1
60640.75,42,Female,12514.1,20606.45,627,367526.05,36,0.7446,1
54783.53,26,Male,7585.64,15857.97,749,1273020.18,48,1.0285,1
92914.31,44,Male,31972.18,31694.75,677,1785986.46,36,1.3145,1
30450.02,60,Male,4887.53,9012.04,671,308828.14,48,0.7186,1
34944.01,43,Female,9764.16,10459.39,730,2001992.88,60,1.8244,1
33311.91,58,Male,4523.39,6729.41,736,632810.84,12,2.0167,1
74242.79,30,Female,13530.98,13466.77,776,1307403.51,48,0.8188,0
76895.24,36,Male,16186.98,10933.66,703,2357347.09,24,1.7815,1
61427.49,31,Male,9094.83,17588.73,713,1471202.16,24,1.5507,1
88587.57,52,Female,18823.96,5645.12,629,1117730.68,84,0.4923,0
27200.2,26,Male,3788.73,535.27,814,116307.83,84,0.2322,0
112827.12,44,Male,27050.49,37431.85,659,420192.69,36,0.6934,0
104989.89,53,Male,27919.78,138.83,767,1488793.32,60,0.5756,0
70813.93,32,Female,8186.7,24210.59,767,1285180.1,60,0.8521,0
119479.42,47,Female,37968.53,30479.04,745,973190.02,24,0.9525,0
25000.0,58,Male,3657.13,2874.37,704,2315718.12,36,3.2938,1
37713.6,38,Female,5896.17,9211.05,696,897958.09,60,0.9183,1
33939.96,59,Female,9005.54,9715.53,715,1389161.82,60,1.4415,1
70314.95,33,Other,15271.55,6038.42,596,1464912.18,36,0.9851,1
28996.48,60,Female,6519.83,7823.64,718,1365924.14,48,1.7122,1
71592.64,50,Other,9453.0,20155.43,816,1246204.94,24,1.2249,1
97272.16,61,Female,29321.13,8489.34,705,908952.97,84,0.5487,0
69397.18,33,Female,17645.17,1018.35,717,2281032.72,60,0.9836,0
56493.2,54,Male,7561.36,4036.03,653,1181927.83,48,0.746,1
29913.45,56,Male,5788.25,2100.71,732,1368277.28,48,1.4459,1
32098.82,50,Male,9713.18,732.95,669,1675547.16,48,1.6746,1
91565.46,45,Male,22166.97,23267.02,775,262374.5,48,0.5702,0
72379.22,22,Male,9203.9,9625.8,794,1975091.54,12,2.6719,1
48073.69,56,Female,9287.56,14880.5,808,1330017.54,12,2.9479,1
39777.04,38,Female,6391.12,3510.72,626,1677224.65,84,0.9709,1
25000.0,25,Female,5734.16,3965.78,766,1952828.96,36,2.9453,1
28697.74,39,Male,8920.41,6418.43,762,2197838.54,24,4.104,1
127479.33,38,Female,26651.69,39150.53,693,1041329.0,36,0.7836,0
25842.41,52,Female,5383.89,4745.12,797,2047431.74,12,7.3942,1
53892.14,41,Male,17587.04,7045.51,746,721208.55,36,0.8952,0
81123.02,30,Female,19797.78,24617.21,809,1684805.56,36,1.2274,1
26174.44,57,Female,6322.38,2842.18,637,346497.52,48,0.6923,1
53763.78,42,Male,8896.69,1494.54,673,148073.12,60,0.2532,0
78351.29,33,Female,19739.1,12204.37,726,329831.5,12,0.7798,0
49328.12,37,Male,12034.96,13554.51,796,866517.97,12,2.0713,1
205705.65,29,Male,40979.21,2216.13,749,174627.07,36,0.2378,0
25000.0,44,Female,8691.85,5126.47,658,1613179.05,60,1.9557,1
83230.09,34,Male,26672.98,17317.05,835,859706.89,36,0.8667,0
44963.18,28,Female,12922.26,14612.57,700,1867302.56,24,2.548,1
72110.87,57,Male,16898.2,7230.03,660,210196.33,12,0.5922,0
61123.62,39,Other,13173.05,5965.23,669,620083.76,48,0.5753,0
33976.42,48,Male,4968.18,5238.12,633,1079208.22,48,1.1213,1
54967.54,61,Male,9698.16,6866.56,573,1018363.75,48,0.7802,1
25000.0,50,Female,7337.25,6443.03,712,414396.81,84,0.835,0
66278.69,27,Female,14146.34,14887.07,618,2485928.35,84,1.0803,1
56901.63,46,Male,18240.81,15114.34,740,782654.99,12,1.8018,1
67462.7,60,Female,9240.89,19362.78,783,1830477.0,12,2.8221,1
83204.7,31,Female,18894.69,26878.73,744,628064.07,48,0.7452,0
58912.58,34,Female,15419.86,8885.66,722,2206842.91,12,3.7233,1
52788.29,41,Male,12099.72,18193.17,619,1030619.94,48,1.0785,1
31554.32,28,Female,10170.17,2381.76,774,2262165.97,24,3.7392,1
34333.94,23,Male,11927.3,8584.44,846,920403.81,24,1.8469,1
88731.24,48,Female,11442.66,16584.16,811,120745.17,24,0.3793,0
100525.6,49,Female,13318.51,28741.8,633,1340849.03,36,0.8551,0
43518.65,43,Male,5769.75,7261.94,714,1359491.05,36,1.3222,1
50161.41,38,Female,13558.34,13763.21,701,387602.04,60,0.7127,0
31185.01,55,Male,6023.98,10152.56,694,663912.58,60,0.9816,1
88113.27,33,Female,24965.02,22583.69,721,1980389.42,60,1.0283,0
68371.3,32,Female,13767.78,18571.9,850,188213.98,24,0.6013,0
129392.89,25,Female,33241.25,3042.21,726,1274864.05,24,0.7396,0
31597.66,59,Male,9241.19,2266.66,691,1372979.5,24,2.3894,1
40578.6,31,Male,9619.32,13837.56,739,1752908.95,12,4.396,1
55034.91,31,Male,12926.37,13352.32,634,189895.04,12,0.7824,1
67727.31,51,Female,8266.7,13308.9,673,1505551.19,24,1.3546,1
44009.74,51,Male,8920.57,5652.69,784,107435.29,48,0.3942,0
31682.49,33,Male,7491.14,492.22,732,736428.08,60,0.7574,1
76168.54,34,Male,16413.95,9840.79,850,1299242.21,36,0.9031,0
70302.85,45,Male,22862.17,12276.25,737,2287075.21,60,1.2071,1
31003.73,53,Male,10126.83,2294.61,639,403815.56,48,0.7373,1
96540.84,53,Female,29491.23,5850.17,616,506293.91,84,0.4559,0
88000.64,35,Male,17056.68,15659.34,785,1706200.15,12,2.0854,1
52425.49,36,Male,14643.74,10750.71,652,999668.07,24,1.3731,1
51011.12,58,Male,10142.14,4283.47,646,1596211.36,12,3.0484,1
64668.46,26,Female,10227.21,13294.95,686,2493890.0,12,3.7721,1
31861.33,45,Female,5917.47,10040.11,784,2468491.99,48,2.5033,1
49762.44,35,Female,5859.09,8241.19,696,948912.59,12,1.9687,1
25000.0,24,Female,4573.61,7502.16,665,1309420.85,12,5.1122,1
75980.18,24,Female,16349.84,24658.99,798,2271256.38,60,1.1897,0
25000.0,50,Male,8471.76,808.45,787,321202.39,60,0.6506,0
103954.64,54,Male,18540.58,3486.02,828,1185529.37,84,0.4072,0
41561.93,47,Male,13533.12,6924.86,807,1006185.64,48,1.1179,1
44097.86,51,Male,6932.83,9076.92,788,807718.65,24,1.2167,1
35815.39,52,Female,5291.45,5338.61,671,2486090.11,60,1.806,1
42445.69,59,Male,9751.85,4849.75,762,1860518.31,84,1.0945,1
99634.69,29,Female,26714.83,22352.84,798,1032992.78,12,1.4088,1
25000.0,61,Male,2777.08,18.21,840,2089652.54,84,1.543,1
92826.06,28,Female,14412.77,31451.85,731,1275198.64,84,0.7293,0
58047.2,34,Female,12417.51,4715.04,688,2194778.59,36,1.533,1
26808.9,53,Female,4899.36,8605.24,662,739311.63,60,1.1033,1
28633.82,43,Male,7964.65,1092.53,783,636640.55,84,0.697,0
113345.56,41,Female,25819.0,9445.14,676,693488.03,84,0.4159,0
30553.87,32,Female,4280.28,2511.7,726,1392353.38,36,1.7142,1
27538.07,22,Male,8911.77,9601.25,662,799152.14,24,2.0248,1
86565.56,33,Male,14995.44,139.39,709,453087.24,12,0.6374,0
58062.57,24,Female,16419.09,12998.66,748,2487107.0,60,1.438,1
30669.91,40,Male,9046.98,9335.62,737,2261039.75,24,4.0354,1
54628.58,34,Male,18616.84,12853.87,767,1624029.85,48,1.3444,1
29352.23,50,Female,6593.3,3726.47,630,2239702.9,24,3.908,1
85000.35,49,Male,21586.59,28509.82,712,2345110.57,48,1.3024,1
83340.13,28,Female,15311.17,26063.15,689,1722659.9,48,1.0307,1
63959.36,32,Male,17239.91,9714.42,656,1344831.47,60,0.8786,1
58737.32,61,Male,12678.21,11786.52,671,2216804.3,36,1.6521,1
118254.46,58,Male,24764.03,40044.71,661,1462712.79,48,0.8677,1
49013.11,46,Male,15383.59,16855.42,742,404321.3,12,1.3868,1
27148.12,22,Female,3055.31,4274.15,746,980454.4,60,1.0552,1
61373.72,60,Female,19669.7,18201.76,776,1170210.28,84,0.9435,0
139110.45,34,Male,43544.0,14703.01,741,2344885.64,84,0.7073,0
29514.01,26,Male,6687.63,3840.79,730,1682045.13,48,1.8297,1
40915.68,60,Female,9105.81,2360.33,725,2200666.15,60,1.4497,1
60368.52,51,Male,11497.3,4419.86,763,1918220.08,12,3.072,1
47717.22,37,Female,16631.52,10970.46,583,843666.13,60,0.9629,1
29996.87,45,Female,3833.37,5362.65,716,1824901.58,60,1.6293,1
85899.13,52,Male,21264.66,6948.91,740,568719.37,84,0.4418,0
156376.27,32,Female,42287.33,22051.93,836,1079549.95,48,0.5899,0
54071.67,33,Male,18037.36,7062.53,647,2034620.46,24,2.218,1
31193.53,39,Female,9203.68,10779.74,645,1568629.99,60,1.734,1
25000.0,45,Female,6524.05,7468.7,572,2080990.01,48,2.7111,1
55769.81,51,Male,7205.63,7572.88,629,711288.6,84,0.4834,0
85130.33,57,Male,16467.05,27230.71,710,1899397.2,12,2.4852,1
62167.27,45,Female,8374.58,7455.25,672,585578.47,12,1.0871,1
48961.92,36,Female,15682.66,11445.61,671,1408730.01,24,1.8951,1
36510.83,58,Female,10493.41,12352.62,721,1140483.03,12,3.3865,1
28393.58,43,Male,8216.65,3878.49,757,1435542.06,48,1.7327,1
74412.24,34,Other,19575.19,17707.12,720,425280.22,24,0.7674,0
77411.13,26,Male,17553.82,8017.73,721,966946.9,84,0.5442,0
25000.0,45,Female,3437.32,2330.23,746,1700569.19,48,1.9888,1
108544.93,43,Female,19801.17,21812.63,600,1440473.91,84,0.6106,0
65318.83,32,Male,8767.68,22387.55,728,1417527.42,84,0.8486,0
98695.77,33,Male,27756.04,15652.84,715,1325992.27,24,1.066,1
25057.69,56,Male,3509.51,8223.26,719,2365323.78,24,4.8678,1
25000.0,59,Male,6888.21,8000.68,682,2342967.28,48,3.0178,1
45502.17,54,Female,12425.0,4041.36,706,964347.93,24,1.3497,1
63031.65,26,Male,13540.84,8864.57,746,944548.03,48,0.7428,0
120352.52,58,Other,16104.03,27098.08,824,1431756.3,12,1.4104,1
69775.59,60,Male,12468.91,12651.43,610,329455.08,12,0.7773,1
43419.3,28,Female,7816.48,1458.26,757,827216.08,60,0.6278,0
29343.18,28,Female,8072.2,10205.39,799,654082.16,36,1.3527,1
90671.67,60,Female,11645.48,23885.54,637,636135.2,36,0.6216,0
30261.98,53,Male,9298.51,4635.92,708,1632413.26,12,5.228,1
110661.83,54,Female,32119.8,23942.68,737,1022440.8,60,0.7075,0
42523.31,35,Female,6232.93,1303.36,850,510794.5,36,0.5705,0
108585.27,56,Male,30381.19,18823.86,850,2230172.43,48,0.984,0
68834.86,55,Female,18387.74,22425.8,637,2197956.85,48,1.4182,1
45775.41,42,Female,13138.92,14364.8,700,2169911.02,24,2.8102,1
37808.98,43,Female,5566.7,4464.61,732,1037787.86,36,1.1639,1
41338.36,60,Female,5762.47,7688.06,756,236757.89,84,0.4234,0
60727.89,42,Female,9663.08,14822.72,733,356180.84,48,0.5548,0
50948.89,25,Male,9755.08,6063.08,658,762515.39,36,0.8004,1
36428.05,51,Male,10870.72,827.2,655,627928.01,24,1.1245,1
45124.67,33,Male,12837.11,7982.76,619,2197565.49,12,4.7656,1
50985.09,48,Female,16894.57,10736.06,588,2467259.63,60,1.5941,1
25000.0,40,Male,2866.43,51.11,618,2060016.79,84,1.5276,1
61641.1,53,Female,6342.19,2061.98,795,1851637.37,24,1.5364,1
30035.62,36,Female,8253.33,2179.14,766,1512697.94,24,2.6947,1
27538.32,49,Male,4676.61,3354.67,755,1947779.92,24,3.5882,1
25000.0,43,Female,4587.99,4734.2,705,2372879.95,60,2.4366,1
25000.0,44,Female,5917.51,2571.13,717,1543227.21,48,1.935,1
25000.0,54,Male,3140.08,2416.61,702,471071.79,36,0.8392,1
34388.91,27,Male,8964.28,10463.59,616,493259.96,12,1.8327,1
130174.3,58,Female,23598.89,6608.65,762,1501270.73,12,1.2513,0
37686.61,57,Female,9729.88,6535.27,775,900324.5,84,0.8406,0
53576.99,24,Female,16528.6,17867.32,645,2284593.7,60,1.5691,1
59888.55,54,Male,8550.76,13100.9,645,1567941.6,12,2.6755,1
52340.86,42,Female,17414.76,13138.7,742,1723582.27,84,1.1476,1
47158.91,25,Female,10972.56,7117.83,742,113969.7,84,0.425,0
26966.57,43,Male,8918.71,188.13,767,1297236.52,60,1.3836,1
101261.72,35,Male,15384.95,22899.9,811,1134795.33,60,0.6217,0
121006.35,51,Female,30389.62,26763.4,651,1794092.46,36,0.9577,0
25000.0,29,Female,5024.29,966.24,714,1018332.78,36,1.5732,1
29377.54,45,Male,8623.94,4751.99,654,2443780.08,60,2.264,1
42620.68,45,Male,10718.13,13654.18,659,1708487.64,36,1.8842,1
30264.51,41,Female,6768.02,2172.38,692,1683804.0,48,1.7334,1
63131.98,29,Female,20722.84,10188.53,813,2306418.75,24,2.1924,1
34059.49,58,Female,6617.05,5496.73,791,2488491.6,12,6.8131,1
144715.94,42,Female,22430.25,41065.54,715,574769.65,12,0.7898,0
88900.61,43,Male,22405.2,25656.85,579,2045279.54,12,2.574,1
54518.04,24,Female,13957.01,14487.86,745,489566.79,12,1.3154,1
81919.57,49,Male,17184.57,10478.25,744,1196904.29,48,0.7153,0
85216.49,35,Male,18888.45,2148.56,659,340444.97,48,0.3501,0
36976.07,21,Male,12567.74,4522.88,773,1596090.35,24,2.4741,1
32594.26,50,Female,9229.76,7755.05,658,1224443.59,60,1.3379,1
50974.03,49,Male,6506.86,12537.64,773,1608877.48,36,1.4069,1
75419.27,40,Female,11541.6,25472.86,735,1727105.81,24,1.5581,1
52550.52,53,Male,18071.82,8343.68,625,1586637.4,12,3.1711,1
